timestamp,region,service_type,demand,capacity_allocation,cost_usd,service_availability_pct,is_holiday,economic_index,market_growth_rate,cloud_adoption_index
17-03-2024,Central India,Storage,324,382,54.32,99.8,1,104.7,1.52,66.61
17-03-2024,Central India,Network,664,822,155.89,99.44,1,104.7,1.52,66.61
18-03-2024,East Asia,Compute,808,1073,130.77,99.48,1,104.73,1.79,75.83
18-03-2024,East Asia,Storage,565,715,154.78,,1,104.73,1.79,75.83
18-03-2024,East Asia,Network,643,808,211.55,98.54,1,104.73,1.79,75.83
18-03-2024,South India,Compute,695,818,151.89,98.9,1,104.73,1.79,75.83
18-03-2024,South India,Storage,254,301,43.34,99.34,1,104.73,1.79,75.83
18-03-2024,South India,Network,851,1076,260.74,98.67,1,104.73,1.79,75.83
18-03-2024,Japan East,Compute,825,1055,266.42,98.64,1,104.73,1.79,75.83
18-03-2024,Japan East,Storage,,483,69.3,99.37,1,104.73,1.79,75.83
18-03-2024,Japan East,Network,405,446,102.75,99.76,1,104.73,1.79,75.83
18-03-2024,Southeast Asia,Compute,962,1202,145.88,99.84,1,104.73,1.79,75.83
18-03-2024,Southeast Asia,Storage,823,1025,280.99,99.16,1,104.73,1.79,75.83
18-03-2024,Southeast Asia,Network,,923,124.9,99.52,1,104.73,1.79,75.83
18-03-2024,Korea Central,Compute,960,1110,223.91,98.76,1,104.73,1.79,75.83
18-03-2024,Korea Central,Storage,295,390,65.64,,1,104.73,1.79,75.83
18-03-2024,Korea Central,Network,951,1223,200.92,99.25,1,104.73,1.79,75.83
18-03-2024,Central India,Compute,387,515,75.16,99.4,1,104.73,1.79,75.83
18-03-2024,Central India,Storage,743,828,181.28,99.26,1,104.73,1.79,75.83
18-03-2024,Central India,Network,530,,161.84,98.65,1,104.73,1.79,75.83
19-03-2024,East Asia,Compute,864,1199,152.95,99.01,1,104.74,4.38,79.53
19-03-2024,East Asia,Storage,509,675,126.42,99.24,1,104.74,4.38,79.53
19-03-2024,East Asia,Network,368,491,85.79,99.15,1,104.74,4.38,79.53
19-03-2024,South India,Compute,844,948,245.74,99.85,1,104.74,4.38,79.53
19-03-2024,South India,Storage,757,1007,186.94,99.02,1,104.74,4.38,79.53
19-03-2024,South India,Network,395,545,116.75,99.82,1,104.74,4.38,79.53
19-03-2024,Japan East,Compute,947,1122,222.92,99.08,1,104.74,4.38,79.53
19-03-2024,Japan East,Storage,516,660,140.54,98.96,1,104.74,4.38,79.53
19-03-2024,Japan East,Network,866,1146,229.67,99.14,1,104.74,4.38,79.53
19-03-2024,Southeast Asia,Compute,277,,76.61,99.92,1,104.74,4.38,79.53
19-03-2024,Southeast Asia,Storage,447,605,80.41,99.97,1,104.74,4.38,79.53
19-03-2024,Southeast Asia,Network,752,1001,146.33,99.32,1,104.74,4.38,79.53
19-03-2024,Korea Central,Compute,443,564,67.51,99.76,1,104.74,4.38,
19-03-2024,Korea Central,Storage,583,734,185.55,99.06,1,104.74,4.38,79.53
19-03-2024,Korea Central,Network,542,674,141.66,98.51,1,104.74,4.38,79.53
19-03-2024,Central India,Compute,322,438,92.68,99.01,1,104.74,4.38,79.53
19-03-2024,Central India,Storage,968,1226,160.56,98.83,1,104.74,4.38,79.53
19-03-2024,Central India,Network,703,821,187.61,99.58,1,104.74,4.38,79.53
20-03-2024,East Asia,Compute,360,480,,99.73,1,104.83,3.94,68.84
20-03-2024,East Asia,Storage,737,999,211.65,98.73,1,104.83,,68.84
20-03-2024,East Asia,Network,788,977,199.35,98.7,1,104.83,,68.84
20-03-2024,South India,Compute,358,451,80.52,98.69,1,104.83,3.94,68.84
20-03-2024,South India,Storage,375,450,99.42,99.69,1,104.83,3.94,68.84
20-03-2024,South India,Network,985,1100,178.64,99.1,1,104.83,3.94,68.84
20-03-2024,Japan East,Compute,776,1060,156.65,,1,104.83,3.94,68.84
20-03-2024,Japan East,Storage,276,311,,99.32,1,104.83,3.94,68.84
20-03-2024,Japan East,Network,395,476,69.57,99.44,1,104.83,3.94,68.84
20-03-2024,Southeast Asia,Compute,466,636,125.27,99.87,1,104.83,3.94,68.84
20-03-2024,Southeast Asia,Storage,852,1060,148.02,99.81,1,104.83,3.94,68.84
20-03-2024,Southeast Asia,Network,650,881,216.58,99.52,1,104.83,3.94,68.84
20-03-2024,Korea Central,Compute,678,790,125.99,99.13,1,104.83,3.94,68.84
20-03-2024,Korea Central,Storage,673,831,182.15,,1,104.83,3.94,68.84
20-03-2024,Korea Central,Network,991,1338,269.69,99.91,1,104.83,3.94,68.84
20-03-2024,Central India,Compute,516,599,87.61,98.62,1,104.83,3.94,68.84
20-03-2024,Central India,Storage,734,913,160.82,99.81,1,104.83,,68.84
20-03-2024,Central India,Network,930,1253,284.5,98.59,1,104.83,3.94,68.84
21-03-2024,East Asia,Compute,774,1007,195.19,98.52,1,104.8,4.82,70.94
21-03-2024,East Asia,Storage,752,985,214.97,99.84,1,104.8,4.82,70.94
21-03-2024,East Asia,Network,782,1007,185.17,98.87,1,104.8,4.82,70.94
21-03-2024,South India,Compute,735,928,120.49,98.65,1,104.8,4.82,70.94
21-03-2024,South India,Storage,744,895,149.69,98.67,1,104.8,4.82,70.94
21-03-2024,South India,Network,276,311,46.2,99.97,1,104.8,4.82,70.94
21-03-2024,Japan East,Compute,950,1236,321.3,99.61,1,104.8,4.82,70.94
21-03-2024,Japan East,Storage,769,977,115.64,98.84,1,104.8,,70.94
21-03-2024,Japan East,Network,582,719,99.99,99.19,1,104.8,4.82,70.94
21-03-2024,Southeast Asia,Compute,412,559,66.75,99.74,1,104.8,4.82,70.94
21-03-2024,Southeast Asia,Storage,400,506,87.66,98.59,1,104.8,4.82,70.94
21-03-2024,Southeast Asia,Network,424,577,139.84,98.65,1,104.8,4.82,70.94
21-03-2024,Korea Central,Compute,521,649,133.77,99.81,1,104.8,4.82,70.94
21-03-2024,Korea Central,Storage,855,1032,196.85,,1,104.8,4.82,70.94
21-03-2024,Korea Central,Network,956,1068,249.38,99.56,1,104.8,4.82,70.94
21-03-2024,Central India,Compute,672,937,214.8,99.69,1,104.8,4.82,70.94
21-03-2024,Central India,Storage,762,847,123.41,99.85,1,104.8,4.82,70.94
21-03-2024,Central India,Network,727,912,253.63,99.26,1,104.8,4.82,70.94
22-03-2024,East Asia,Compute,696,797,108.87,98.68,1,106.29,2.66,85.45
22-03-2024,East Asia,Storage,358,493,68.89,99.71,1,106.29,2.66,85.45
22-03-2024,East Asia,Network,854,1178,284.45,98.63,1,106.29,2.66,85.45
22-03-2024,South India,Compute,322,381,72.11,99.37,1,106.29,2.66,
22-03-2024,South India,Storage,702,947,230.24,99.56,1,106.29,2.66,85.45
22-03-2024,South India,Network,746,834,191.45,99.56,1,106.29,2.66,85.45
22-03-2024,Japan East,Compute,280,354,83.32,99,1,106.29,2.66,85.45
22-03-2024,Japan East,Storage,711,823,135.98,99.41,1,106.29,2.66,85.45
22-03-2024,Japan East,Network,993,1134,300.54,98.88,1,106.29,2.66,85.45
22-03-2024,Southeast Asia,Compute,489,593,80.43,99.18,1,106.29,2.66,
22-03-2024,Southeast Asia,Storage,619,844,141.97,98.77,1,106.29,2.66,85.45
22-03-2024,Southeast Asia,Network,336,461,63.05,99.53,1,106.29,2.66,
22-03-2024,Korea Central,Compute,841,,,99.62,1,106.29,,85.45
22-03-2024,Korea Central,Storage,615,702,170.66,99.64,1,106.29,2.66,85.45
22-03-2024,Korea Central,Network,576,666,166.09,98.83,1,106.29,2.66,85.45
22-03-2024,Central India,Compute,639,784,201.76,99.28,1,106.29,2.66,85.45
22-03-2024,Central India,Storage,505,627,170.91,99.59,1,106.29,2.66,85.45
22-03-2024,Central India,Network,736,813,138.34,98.62,1,106.29,2.66,85.45
23-03-2024,East Asia,Compute,481,597,,99.72,1,106.76,4.11,68.32
23-03-2024,East Asia,Storage,958,1185,206.94,99.17,1,106.76,4.11,68.32
23-03-2024,East Asia,Network,310,425,55.36,99.21,1,106.76,4.11,68.32
23-03-2024,South India,Compute,830,1049,175.2,99.19,1,106.76,4.11,68.32
23-03-2024,South India,Storage,860,972,231.04,99.84,1,106.76,4.11,
23-03-2024,South India,Network,706,891,115.04,98.95,1,106.76,4.11,68.32
23-03-2024,Japan East,Compute,329,367,107.93,99.45,1,106.76,4.11,68.32
23-03-2024,Japan East,Storage,521,685,117.19,99.64,1,106.76,4.11,68.32
23-03-2024,Japan East,Network,693,936,152.52,99.91,1,106.76,4.11,68.32
23-03-2024,Southeast Asia,Compute,327,423,98.39,98.78,1,106.76,4.11,68.32
23-03-2024,Southeast Asia,Storage,529,711,136.74,99.32,1,106.76,4.11,68.32
23-03-2024,Southeast Asia,Network,280,365,66.83,99.04,1,106.76,4.11,68.32
23-03-2024,Korea Central,Compute,773,893,192.25,98.79,1,106.76,4.11,68.32
23-03-2024,Korea Central,Storage,935,1105,240.71,99.45,1,,,68.32
23-03-2024,Korea Central,Network,920,1157,195.33,98.99,1,106.76,4.11,68.32
23-03-2024,Central India,Compute,896,1030,233.87,99.21,1,106.76,4.11,68.32
23-03-2024,Central India,Storage,861,1136,192.78,98.63,1,106.76,4.11,68.32
23-03-2024,Central India,Network,503,683,78.22,99.77,1,106.76,4.11,68.32
24-03-2024,East Asia,Compute,975,1335,228.41,98.74,1,106.15,3.59,63.53
24-03-2024,East Asia,Storage,827,1094,186.54,98.7,1,106.15,3.59,63.53
24-03-2024,East Asia,Network,818,902,213.73,99.35,1,106.15,3.59,63.53
24-03-2024,South India,Compute,915,1019,292.65,99.99,1,106.15,3.59,63.53
24-03-2024,South India,Storage,936,1066,175.78,99.73,1,106.15,3.59,63.53
24-03-2024,South India,Network,807,952,238.83,,1,106.15,3.59,63.53
24-03-2024,Japan East,Compute,873,980,174.16,,1,106.15,3.59,63.53
24-03-2024,Japan East,Storage,532,624,157.09,99.34,1,106.15,3.59,63.53
24-03-2024,Japan East,Network,683,899,154.5,98.74,1,106.15,3.59,63.53
24-03-2024,Southeast Asia,Compute,,791,134.2,99.9,1,106.15,3.59,63.53
24-03-2024,Southeast Asia,Storage,293,352,55.7,98.9,1,106.15,3.59,63.53
24-03-2024,Southeast Asia,Network,830,1062,132.75,99.33,1,106.15,3.59,63.53
24-03-2024,Korea Central,Compute,663,825,206.06,98.57,1,106.15,3.59,63.53
24-03-2024,Korea Central,Storage,671,825,182.68,99.48,1,106.15,3.59,63.53
24-03-2024,Korea Central,Network,469,618,89.18,99.64,1,106.15,3.59,
24-03-2024,Central India,Compute,983,1257,205.78,99.12,1,106.15,3.59,63.53
24-03-2024,Central India,Storage,966,1229,249.28,99.79,1,106.15,3.59,63.53
24-03-2024,Central India,Network,919,1029,141.69,99,1,106.15,3.59,63.53
25-03-2024,East Asia,Compute,423,,67.97,98.83,1,106.88,2.61,
25-03-2024,East Asia,Storage,,723,126.56,99.4,1,106.88,2.61,89.56
25-03-2024,East Asia,Network,328,369,93.99,98.55,1,106.88,2.61,89.56
25-03-2024,South India,Compute,289,393,50.1,99.13,1,106.88,2.61,89.56
25-03-2024,South India,Storage,318,,49.34,99.76,1,106.88,2.61,89.56
25-03-2024,South India,Network,780,934,206.36,98.57,1,106.88,2.61,89.56
25-03-2024,Japan East,Compute,267,318,93.01,99.71,1,106.88,2.61,89.56
25-03-2024,Japan East,Storage,800,1059,173.08,98.94,1,106.88,2.61,89.56
25-03-2024,Japan East,Network,,1071,282.84,98.69,1,106.88,,89.56
25-03-2024,Southeast Asia,Compute,813,967,125.15,98.57,1,106.88,2.61,89.56
25-03-2024,Southeast Asia,Storage,324,391,99.58,99.75,1,106.88,2.61,89.56
25-03-2024,Southeast Asia,Network,262,329,86.32,99.49,1,106.88,2.61,89.56
25-03-2024,Korea Central,Compute,953,1073,283.69,98.79,1,106.88,2.61,89.56
25-03-2024,Korea Central,Storage,967,1339,188,99.6,1,106.88,2.61,89.56
25-03-2024,Korea Central,Network,414,462,95.25,99.58,1,106.88,2.61,89.56
25-03-2024,Central India,Compute,630,818,186.61,98.8,1,106.88,2.61,89.56
25-03-2024,Central India,Storage,847,1164,135.73,98.77,1,106.88,2.61,89.56
25-03-2024,Central India,Network,969,1288,290.73,98.75,1,106.88,2.61,89.56
26-03-2024,East Asia,Compute,735,853,192.9,98.85,1,106.64,4.01,78.43
26-03-2024,East Asia,Storage,675,781,168.26,,1,106.64,,78.43
26-03-2024,East Asia,Network,901,1236,274.78,99.05,1,106.64,4.01,78.43
26-03-2024,South India,Compute,378,455,111.57,99.19,1,,4.01,78.43
26-03-2024,South India,Storage,777,913,248.11,98.72,1,106.64,,78.43
26-03-2024,South India,Network,966,1229,250.71,98.63,1,106.64,4.01,78.43
26-03-2024,Japan East,Compute,953,1085,318.7,99.93,1,106.64,4.01,78.43
26-03-2024,Japan East,Storage,309,357,48.85,99.13,1,106.64,4.01,78.43
26-03-2024,Japan East,Network,280,320,95.84,98.86,1,106.64,4.01,78.43
26-03-2024,Southeast Asia,Compute,,682,111.66,98.59,1,106.64,4.01,78.43
26-03-2024,Southeast Asia,Storage,561,728,159.47,98.93,1,106.64,4.01,78.43
26-03-2024,Southeast Asia,Network,991,1207,292.31,,1,,4.01,78.43
26-03-2024,Korea Central,Compute,955,1063,294.32,99.52,1,106.64,4.01,78.43
26-03-2024,Korea Central,Storage,484,581,152.86,98.7,1,106.64,4.01,78.43
26-03-2024,Korea Central,Network,,708,167.8,,1,106.64,4.01,78.43
26-03-2024,Central India,Compute,915,1258,208.8,99.92,1,106.64,4.01,78.43
26-03-2024,Central India,Storage,890,,170.88,98.96,1,106.64,4.01,78.43
26-03-2024,Central India,Network,932,1159,260.62,98.55,1,106.64,4.01,78.43
27-03-2024,East Asia,Compute,795,899,244.57,99.22,1,106.57,1.55,81.06
27-03-2024,East Asia,Storage,930,1258,321.06,99.24,1,106.57,1.55,81.06
27-03-2024,East Asia,Network,683,778,231.54,99,1,106.57,1.55,81.06
27-03-2024,South India,Compute,399,485,103.01,99.16,1,106.57,1.55,81.06
27-03-2024,South India,Storage,655,910,219.21,,1,106.57,,81.06
27-03-2024,South India,Network,552,626,149.41,98.59,1,106.57,1.55,81.06
27-03-2024,Japan East,Compute,826,944,241.02,98.57,1,106.57,1.55,81.06
27-03-2024,Japan East,Storage,890,1100,295.44,99.14,1,,1.55,81.06
27-03-2024,Japan East,Network,347,449,56.73,99.92,1,106.57,1.55,81.06
27-03-2024,Southeast Asia,Compute,367,473,111.61,98.71,1,106.57,1.55,
27-03-2024,Southeast Asia,Storage,751,1028,205.72,98.81,1,,1.55,81.06
27-03-2024,Southeast Asia,Network,282,359,71.41,99.29,1,106.57,1.55,81.06
27-03-2024,Korea Central,Compute,861,968,164.38,99.35,1,106.57,1.55,81.06
27-03-2024,Korea Central,Storage,673,795,164.43,98.8,1,,1.55,81.06
27-03-2024,Korea Central,Network,956,,272.37,99.79,1,106.57,1.55,81.06
27-03-2024,Central India,Compute,402,550,82.78,98.76,1,106.57,1.55,81.06
27-03-2024,Central India,Storage,578,734,140.71,99.25,1,106.57,1.55,81.06
27-03-2024,Central India,Network,281,387,50.85,99.31,1,106.57,1.55,81.06
28-03-2024,East Asia,Compute,918,1057,301.44,98.76,0,104.25,1.97,67.12
28-03-2024,East Asia,Storage,509,561,81.93,99.23,0,104.25,1.97,67.12
28-03-2024,East Asia,Network,554,655,147.98,99.93,0,104.25,1.97,67.12
28-03-2024,South India,Compute,562,702,190.53,99.14,0,104.25,1.97,67.12
28-03-2024,South India,Storage,535,662,125.46,99.1,0,104.25,1.97,67.12
28-03-2024,South India,Network,679,893,230,99.52,0,104.25,1.97,67.12
28-03-2024,Japan East,Compute,719,989,225.18,99.83,0,104.25,1.97,67.12
28-03-2024,Japan East,Storage,293,407,93.3,99.14,0,104.25,1.97,67.12
28-03-2024,Japan East,Network,533,729,145.71,99.84,0,104.25,1.97,67.12
28-03-2024,Southeast Asia,Compute,948,1259,174.76,99.88,0,104.25,1.97,67.12
28-03-2024,Southeast Asia,Storage,920,1210,293.6,99.86,0,104.25,1.97,67.12
28-03-2024,Southeast Asia,Network,920,1065,281.88,98.54,0,104.25,1.97,67.12
28-03-2024,Korea Central,Compute,251,,47.39,99.09,0,104.25,1.97,
28-03-2024,Korea Central,Storage,366,418,118.07,99.81,0,104.25,1.97,67.12
28-03-2024,Korea Central,Network,608,765,118.17,98.79,0,104.25,1.97,
28-03-2024,Central India,Compute,542,598,182.69,98.67,0,104.25,1.97,67.12
28-03-2024,Central India,Storage,456,601,97.63,99.34,0,104.25,1.97,67.12
28-03-2024,Central India,Network,954,1081,272.85,98.58,0,104.25,1.97,67.12
29-03-2024,East Asia,Compute,995,1277,297.51,99.68,0,105.01,3.09,86.79
29-03-2024,East Asia,Storage,514,595,104.53,98.89,0,105.01,3.09,
29-03-2024,East Asia,Network,582,688,135.08,99.68,0,105.01,3.09,86.79
29-03-2024,South India,Compute,559,743,184.17,99.59,0,105.01,,86.79
29-03-2024,South India,Storage,598,751,207.54,99.92,0,105.01,3.09,86.79
29-03-2024,South India,Network,949,1071,244.89,,0,105.01,3.09,86.79
29-03-2024,Japan East,Compute,419,514,109.45,99.12,0,,3.09,86.79
29-03-2024,Japan East,Storage,717,970,189.86,99.27,0,105.01,3.09,86.79
29-03-2024,Japan East,Network,983,,214.29,99.34,0,105.01,3.09,86.79
29-03-2024,Southeast Asia,Compute,489,681,168.92,99.12,0,105.01,3.09,86.79
29-03-2024,Southeast Asia,Storage,307,355,77.81,99.58,0,105.01,3.09,86.79
29-03-2024,Southeast Asia,Network,432,545,147.05,99.77,0,105.01,3.09,86.79
29-03-2024,Korea Central,Compute,333,382,90.37,99.68,0,105.01,3.09,86.79
29-03-2024,Korea Central,Storage,256,356,64.99,98.51,0,105.01,3.09,86.79
29-03-2024,Korea Central,Network,336,400,70.33,99.06,0,,3.09,86.79
29-03-2024,Central India,Compute,418,496,66.13,99.74,0,105.01,3.09,86.79
29-03-2024,Central India,Storage,,347,77.93,99.95,0,105.01,3.09,86.79
29-03-2024,Central India,Network,944,1305,145.04,98.5,0,105.01,,86.79
30-03-2024,East Asia,Compute,546,613,133.1,98.76,0,103.88,4.82,66.98
30-03-2024,East Asia,Storage,934,1150,244.65,99.87,0,103.88,4.82,66.98
30-03-2024,East Asia,Network,632,777,219.05,98.86,0,103.88,4.82,66.98
30-03-2024,South India,Compute,808,891,176.42,98.69,0,103.88,4.82,66.98
30-03-2024,South India,Storage,831,996,241.92,99.07,0,103.88,4.82,66.98
30-03-2024,South India,Network,688,762,133.09,99.48,0,103.88,4.82,66.98
30-03-2024,Japan East,Compute,977,1148,317.46,98.87,0,103.88,4.82,
30-03-2024,Japan East,Storage,482,575,99.06,99.05,0,103.88,4.82,66.98
30-03-2024,Japan East,Network,941,1194,167.66,98.91,0,103.88,4.82,66.98
30-03-2024,Southeast Asia,Compute,393,449,82.04,98.59,0,103.88,4.82,66.98
30-03-2024,Southeast Asia,Storage,369,484,104.09,99.49,0,103.88,4.82,66.98
30-03-2024,Southeast Asia,Network,524,623,172.33,98.81,0,103.88,4.82,66.98
30-03-2024,Korea Central,Compute,502,610,117.57,99.33,0,103.88,4.82,
30-03-2024,Korea Central,Storage,707,867,158.95,98.99,0,103.88,4.82,66.98
30-03-2024,Korea Central,Network,,1241,205.32,99.98,0,103.88,4.82,66.98
30-03-2024,Central India,Compute,329,439,86.17,99.83,0,103.88,4.82,66.98
30-03-2024,Central India,Storage,956,1069,250.27,99.54,0,103.88,4.82,
30-03-2024,Central India,Network,327,448,105.62,99.16,0,103.88,4.82,66.98
31-03-2024,East Asia,Compute,851,1038,131.69,98.79,1,104.13,4.7,71.25
31-03-2024,East Asia,Storage,518,589,157.71,98.56,1,104.13,4.7,71.25
31-03-2024,East Asia,Network,574,,179.44,98.94,1,104.13,4.7,71.25
31-03-2024,South India,Compute,843,1011,270.23,98.66,1,104.13,4.7,71.25
31-03-2024,South India,Storage,888,1157,234.95,99.21,1,104.13,4.7,71.25
31-03-2024,South India,Network,884,1098,233.07,99.1,1,104.13,4.7,71.25
31-03-2024,Japan East,Compute,322,444,56.58,99.91,1,104.13,4.7,71.25
31-03-2024,Japan East,Storage,673,900,203.67,99.3,1,104.13,4.7,71.25
31-03-2024,Japan East,Network,922,1168,211.66,98.64,1,104.13,4.7,71.25
31-03-2024,Southeast Asia,Compute,629,715,110.54,99.47,1,104.13,4.7,71.25
31-03-2024,Southeast Asia,Storage,,1050,268.94,99.92,1,104.13,4.7,71.25
31-03-2024,Southeast Asia,Network,363,421,112.77,99.77,1,104.13,4.7,71.25
31-03-2024,Korea Central,Compute,684,785,134.1,99.26,1,104.13,4.7,71.25
31-03-2024,Korea Central,Storage,448,512,92.09,99,1,104.13,4.7,71.25
31-03-2024,Korea Central,Network,641,893,189.98,99.42,1,104.13,4.7,71.25
31-03-2024,Central India,Compute,813,1080,165.21,99.14,1,104.13,4.7,71.25
31-03-2024,Central India,Storage,447,585,96.64,99.43,1,104.13,4.7,71.25
31-03-2024,Central India,Network,966,1165,190.97,99.3,1,104.13,4.7,71.25
01-04-2024,East Asia,Compute,396,468,119.99,99.82,1,105.44,1.73,77.46
01-04-2024,East Asia,Storage,538,719,164.38,98.89,1,105.44,1.73,77.46
01-04-2024,East Asia,Network,898,1044,,99.61,1,105.44,1.73,77.46
01-04-2024,South India,Compute,732,839,233.37,99.94,1,105.44,1.73,77.46
01-04-2024,South India,Storage,991,1250,313.8,99.58,1,105.44,1.73,77.46
01-04-2024,South India,Network,472,650,100.94,98.87,1,105.44,1.73,77.46
01-04-2024,Japan East,Compute,728,865,199.08,99.31,1,105.44,1.73,77.46
01-04-2024,Japan East,Storage,811,1090,278.16,,1,105.44,1.73,77.46
01-04-2024,Japan East,Network,412,496,106.17,99.3,1,105.44,1.73,77.46
01-04-2024,Southeast Asia,Compute,592,,139.21,98.96,1,105.44,1.73,77.46
01-04-2024,Southeast Asia,Storage,341,431,65.02,98.54,1,105.44,1.73,77.46
01-04-2024,Southeast Asia,Network,742,821,258.61,98.91,1,105.44,1.73,77.46
01-04-2024,Korea Central,Compute,442,553,70.62,99.39,1,105.44,1.73,77.46
01-04-2024,Korea Central,Storage,796,1110,259.79,99.23,1,105.44,1.73,77.46
01-04-2024,Korea Central,Network,663,741,214.26,99.23,1,105.44,1.73,77.46
01-04-2024,Central India,Compute,988,,241.13,98.62,1,105.44,1.73,77.46
01-04-2024,Central India,Storage,537,739,154.5,98.54,1,105.44,1.73,77.46
01-04-2024,Central India,Network,979,1333,150.34,99.03,1,105.44,1.73,77.46
02-04-2024,East Asia,Compute,331,452,102.28,99.35,0,105.64,,86.72
02-04-2024,East Asia,Storage,252,323,86.6,99.21,0,105.64,2.16,86.72
02-04-2024,East Asia,Network,733,984,144.97,98.5,0,105.64,2.16,86.72
02-04-2024,South India,Compute,537,706,108.62,98.82,0,105.64,2.16,86.72
02-04-2024,South India,Storage,958,1286,288.03,98.53,0,105.64,2.16,86.72
02-04-2024,South India,Network,754,1013,,99.47,0,105.64,2.16,86.72
02-04-2024,Japan East,Compute,859,1190,214.02,99.92,0,105.64,2.16,86.72
02-04-2024,Japan East,Storage,854,1042,237.77,98.58,0,105.64,2.16,86.72
02-04-2024,Japan East,Network,857,982,231.31,99.51,0,105.64,2.16,86.72
02-04-2024,Southeast Asia,Compute,642,707,178.3,99.83,0,105.64,2.16,86.72
02-04-2024,Southeast Asia,Storage,,598,84.29,,0,105.64,2.16,86.72
02-04-2024,Southeast Asia,Network,958,1059,323.18,98.74,0,105.64,2.16,86.72
02-04-2024,Korea Central,Compute,601,672,148.03,98.87,0,105.64,2.16,86.72
02-04-2024,Korea Central,Storage,451,,145.86,99.94,0,105.64,2.16,86.72
02-04-2024,Korea Central,Network,546,644,127,98.96,0,105.64,2.16,86.72
02-04-2024,Central India,Compute,463,555,96.65,99.67,0,105.64,2.16,86.72
